2025-04-04 15:47:49, 3024.24
2025-04-04 16:10:03, 3021.12
2025-04-04 16:15:01, 3021.12
2025-04-04 16:20:02, 3028.01
2025-04-04 16:25:01, 3028.01
2025-04-04 16:30:02, 3031.86
2025-04-04 16:35:01, 3031.86
2025-04-04 16:40:03, 3034.64
2025-04-04 16:45:01, 3034.64
2025-04-04 16:50:02, 3031.30
2025-04-04 16:55:01, 3031.30
2025-04-04 17:00:04, 3031.69
2025-04-04 17:05:01, 3031.69
2025-04-04 17:10:03, 3027.21
2025-04-04 17:15:01, 3027.21
